Date,Consumption,avg_max,avg_min,avg_rain,avg_temp
2020-05-21,51.5,28.42685611431415,21.482781483576844,69.51876368667142,24.954818798945496
2020-05-22,78.3,31.105271852933445,23.101660948533272,7.681751279668376,27.10346640073336
2020-05-23,102.9,32.94034180274376,24.609720083383404,1.4067698875159955,28.775030943063584
2020-05-24,118.4,33.71960419874925,25.54585823645959,1.1264765885743238,29.632731217604423
2020-05-25,113.4,33.72102884145883,25.281528032742997,4.30474256927317,29.501278437100915
2020-05-26,120.2,33.88622797452486,25.376308001004723,7.646442131111116,29.63126798776479
2020-05-27,104.6,31.663775957547706,24.03874045151932,6.721195712234034,27.851258204533515
2020-05-28,89.8,29.454298606285697,22.459866303663983,26.765640566746395,25.957082454974838
2020-05-29,113.9,32.11258785541241,22.955812014066247,3.4445453904794956,27.534199934739327
2020-05-30,129.5,33.039514981783356,23.771588839017422,0.9500820076826858,28.40555191040039
2020-05-31,120.4,32.3034530052772,23.926605077890255,10.309821382616501,28.115029041583725
2020-06-01,123.1,32.98400101294884,23.7270937699538,10.51228642960389,28.355547391451317
2020-06-02,130.9,33.84286249600925,23.379776000976566,10.653216385480127,28.61131924849291
2020-06-03,138.6,34.03099001370942,24.450057543241055,10.831546834020905,29.240523778475236
2020-06-04,148.8,33.597222694983856,25.324903194720942,2.747352889089875,29.4610629448524
2020-06-05,141.3,32.16301697951097,24.171610612135666,14.609757606730312,28.16731379582332
2020-06-06,157.4,32.880114922156714,24.8912702707144,19.831044559677434,28.885692596435558
2020-06-28,137.4,31.96788259652944,24.898003504826473,24.547336480834268,28.432943050677956
2020-06-29,150.4,31.91353387099047,25.07593697767989,24.98108455629059,28.494735424335182
2020-06-30,165.7,34.228435663076546,25.740312723013062,1.5090925479025556,29.984374193044804
2020-07-01,173.0,34.50335649343636,26.593885128314678,4.869160877935814,30.54862081087552
2020-07-02,175.8,33.65768153850849,26.532405853271477,17.498363167047494,30.095043695889984
2020-07-03,174.2,32.579972340510444,26.166050690871014,10.875750133485507,29.373011515690727
2020-07-04,171.3,32.83315893319936,26.076517251821663,5.0699771200165635,29.45483809251051
2020-07-19,159.0,31.330983968881455,26.511638788076546,6.40522077815099,28.921311378479
2020-07-20,156.6,30.914165643545303,25.204169786893413,20.14682932152893,28.05916771521936
2020-07-21,152.8,31.94426756638747,25.622846163236186,41.55099774445546,28.78355686481183
2020-07-22,148.7,30.905624829805824,25.15353657649113,41.26939751885154,28.029580703148476
2020-07-23,136.5,30.51277908912072,25.022610297569866,18.145880912289467,27.76769469334529
2020-07-24,147.1,30.627974290114174,25.12100131695087,11.208147401159463,27.874487803532524
2020-07-25,151.3,33.27183004525992,25.29666724571814,7.203361364928158,29.28424864548903
2020-07-27,174.1,33.3329366537241,27.03708355243389,5.772585308913031,30.185010103078994
2020-07-28,167.1,32.808033869816725,25.741575974684473,18.15715078670869,29.2748049222506
2020-07-29,152.5,32.85004381033091,25.428422340979953,18.006555770382736,29.139233075655433
2020-07-30,164.9,32.326052298912636,25.849383867703956,9.60723750473875,29.087718083308296
2020-07-31,172.3,32.75882926354042,26.018781075110805,13.247505587158779,29.388805169325614
2020-08-01,168.6,33.70843843313363,25.927183738121617,11.419353366801232,29.817811085627625
2020-08-02,172.3,34.68602782029371,26.74873352050781,7.530955396366843,30.717380670400757
2020-08-10,170.0,32.79950728783241,26.16855870760405,10.211728592262123,29.48403299771823
2020-08-11,173.6,32.84650113032414,26.400012383094193,12.506304716973595,29.623256756709168
